CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3380798,Yes,28.24,248.0,36.0,0.0,0.0,0.0,64.0,12.7,2.3,4.0,22.3,0.7,0.0,32.4,12.7,15.0,40.3,27.3,6.3,0.0,0.7,9,3,1,SANCRP512,1.0,1.0,251.0,56.0,54.0,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,5-Low,Town,Professional,Yes
3380838,No,49.99,410.0,60.0,0.0,0.0,0.0,198.0,0.0,11.0,0.7,11.7,0.0,0.0,87.3,24.0,2.0,71.3,59.7,11.7,0.0,0.3,7,1,1,DETROS810,1.0,1.0,190.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Suburban,Other,Unknown
3380842,No,54.24,200.0,70.0,0.25,0.0,0.0,128.0,0.7,2.7,0.0,30.7,0.0,0.0,21.9,17.0,2.0,50.0,11.0,2.7,0.0,0.0,9,1,1,NNYBUR914,1.0,1.0,251.0,0.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,8,No,0,Unknown,No,2-High,Other,Other,Unknown
3380886,No,10.0,29.0,10.0,0.0,0.0,0.0,-8.0,0.0,0.3,1.7,1.0,0.0,0.0,0.4,0.0,0.0,6.0,9.0,2.0,0.0,0.0,9,2,2,CHILAG708,1.0,1.0,251.0,50.0,50.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Suburban,Clerical,Yes
3380918,No,59.99,169.0,70.0,0.0,0.0,0.0,151.0,0.0,3.0,1.3,2.3,0.0,0.0,7.9,8.3,0.7,38.3,9.3,4.3,0.0,0.0,9,3,3,DALDAL214,1.0,1.0,251.0,56.0,56.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Suburban,Other,Yes
3380938,No,49.99,174.0,70.0,0.0,0.0,0.0,-62.0,0.0,2.3,1.3,16.0,0.3,0.3,42.4,9.0,3.0,48.7,19.7,3.7,0.0,0.3,7,1,1,INDIND317,1.0,1.0,190.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Town,Other,Unknown
3380942,No,36.7,98.0,45.0,0.25,4.0,0.0,-2.0,0.1,2.3,0.3,16.7,0.3,0.0,12.7,10.0,1.3,30.0,38.3,2.7,0.0,0.0,7,2,2,HARHAR860,3.0,2.0,30.0,50.0,48.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,No,0,0,Yes,No,0,6,No,0,150,No,2-High,Suburban,Professional,Yes
3380950,No,43.99,346.0,50.0,0.0,0.0,0.0,-90.0,0.0,5.3,1.0,44.3,1.7,0.3,95.1,39.3,11.3,164.7,132.0,6.3,0.0,1.7,9,1,1,APCBAL410,1.0,1.0,251.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Suburban,Other,Unknown
3380954,No,11.55,36.0,10.0,0.25,3.0,0.0,-34.0,-1.5,0.0,6.7,3.3,0.0,0.0,2.8,1.7,0.0,9.3,11.0,6.7,0.0,0.0,7,2,2,NCRGST704,1.0,1.0,190.0,46.0,42.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Professional,Yes
3380978,No,41.41,404.0,45.0,0.25,15.0,0.2,-18.0,-4.7,0.3,0.3,16.3,0.0,0.0,71.9,18.3,1.7,121.7,70.3,0.7,0.0,2.3,7,1,1,SANSAN210,1.0,1.0,189.0,42.0,42.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,7,No,0,Unknown,No,2-High,Suburban,Other,Yes
3381014,No,60.73,367.0,70.0,0.74,0.0,0.0,-122.0,2.2,5.7,0.0,12.0,0.0,0.3,138.9,11.7,0.0,111.7,22.7,5.7,0.0,0.7,9,1,1,LAXSAN714,1.0,1.0,250.0,44.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,2-High,Other,Other,Yes
3381034,No,37.34,283.0,41.0,0.0,0.0,0.0,-13.0,-3.5,5.3,0.3,21.0,0.3,0.0,122.0,2.7,0.3,46.7,59.7,5.7,0.0,0.3,7,1,1,APCFCH703,2.0,2.0,89.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,150,No,6-VeryLow,Other,Other,Unknown
3381118,No,60.15,217.0,70.0,0.0,0.0,0.2,3.0,0.5,9.3,0.3,22.3,2.3,0.0,30.2,8.3,1.7,62.7,15.0,9.7,0.0,0.0,7,1,1,LAXONT909,1.0,1.0,189.0,48.0,52.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,No,0,0,Yes,No,0,6,No,0,Unknown,No,5-Low,Suburban,Self,Yes
3381122,No,61.23,428.0,60.0,1.24,0.0,0.0,-164.0,-1.2,14.7,3.7,47.7,0.3,0.0,105.2,42.0,14.3,181.7,92.3,18.3,0.0,0.0,7,1,1,LAXDOW562,1.0,1.0,189.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Other,Other,Unknown
3381146,No,39.24,90.0,45.0,0.25,0.0,0.0,26.0,-0.2,1.0,1.3,3.3,0.0,0.0,14.8,6.0,1.3,23.7,7.3,2.3,0.0,0.0,7,1,1,FLNKIS407,1.0,1.0,188.0,40.0,38.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,5,No,0,Unknown,No,5-Low,Other,Professional,Yes
3381170,No,33.29,64.0,30.0,0.0,33.0,0.0,8.0,3.5,0.0,1.0,2.3,0.0,0.3,19.5,4.3,7.7,20.0,5.3,1.0,0.0,0.0,7,1,1,NCRVIR757,1.0,1.0,188.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3381182,No,10.68,166.0,10.0,0.0,2.0,0.0,-83.0,-0.3,1.3,0.3,35.0,0.0,0.7,6.4,6.0,1.0,26.0,38.7,2.0,0.0,0.0,7,2,2,PHIWLW609,1.0,1.0,188.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,3-Good,Town,Other,Unknown
3381198,No,10.0,148.0,10.0,0.0,0.0,0.0,-60.0,0.0,1.0,1.0,4.0,0.0,0.0,67.0,1.0,3.0,44.3,20.7,2.0,0.0,0.7,9,2,2,NSHNSH615,1.0,1.0,249.0,54.0,0.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,2-High,Town,Professional,No
3381222,No,38.99,20.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,1.0,0.0,0.7,2.3,0.0,0.0,0.0,7,1,1,NCRFAY910,1.0,1.0,188.0,36.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Town,Other,No
3381262,No,39.99,460.0,50.0,0.0,0.0,0.0,-5.0,0.0,3.0,1.0,55.0,0.0,0.0,15.7,14.0,2.3,60.7,81.3,4.0,0.0,0.3,9,1,1,HOUHOU281,1.0,1.0,249.0,52.0,52.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,1,No,0,Unknown,No,2-High,Other,Clerical,Yes
3381322,Yes,51.7,319.0,50.0,1.49,0.0,0.0,70.0,4.1,0.3,1.7,4.3,0.0,0.7,72.8,16.7,0.3,85.7,41.7,2.0,0.0,0.3,9,2,1,DALDAL214,1.0,1.0,268.0,26.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,8,No,0,Unknown,No,4-Medium,Other,Other,Unknown
3381326,Yes,77.81,488.0,70.0,0.0,0.0,0.5,-124.0,-13.8,2.3,1.3,8.0,0.0,0.0,165.0,16.7,7.0,106.7,35.7,3.7,0.0,0.3,9,1,1,PHIARD610,1.0,1.0,249.0,26.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,Yes,No,0,7,No,0,Unknown,No,2-High,Town,Other,No
3381358,No,41.38,327.0,45.0,0.0,6.0,0.2,-10.0,-2.4,4.3,0.0,0.0,0.0,0.0,48.3,13.3,6.7,84.3,111.3,4.3,0.0,0.0,9,1,1,NYCMAN917,1.0,1.0,248.0,38.0,28.0,No,No,Yes,No,No,Unknown,Yes,Yes,No,No,No,Yes,0,0,No,No,0,1,No,0,Unknown,No,2-High,Other,Other,No
3381374,No,38.09,320.0,45.0,0.0,8.0,0.0,230.0,9.3,0.7,0.0,10.7,0.3,0.0,104.1,11.7,10.3,52.3,41.0,0.7,0.0,1.0,9,3,3,DENCOL719,1.0,1.0,248.0,42.0,40.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Town,Professional,No
3381402,No,69.99,50.0,80.0,0.0,0.0,0.0,-18.0,0.0,1.3,3.0,3.7,0.0,0.0,13.5,3.0,1.3,15.0,3.3,4.3,0.0,0.3,7,2,2,ATLCHA423,1.0,1.0,187.0,50.0,50.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,7,Yes,0,Unknown,No,2-High,Town,Professional,Yes
3381438,No,37.02,542.0,41.0,2.23,1.0,0.0,-110.0,3.0,4.7,0.7,36.3,3.7,0.0,12.8,8.7,0.7,46.0,61.7,5.3,0.0,0.0,9,1,1,DETDET313,1.0,1.0,248.0,32.0,34.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,5-Low,Other,Crafts,No
3381450,Yes,35.7,136.0,45.0,0.0,0.0,0.7,-128.0,-0.7,3.3,0.0,8.0,2.0,0.0,43.1,17.3,3.0,33.3,29.0,3.3,0.0,0.0,9,1,1,BOSBOS781,3.0,3.0,102.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,150,No,2-High,Suburban,Other,Unknown
3381474,No,11.25,240.0,10.0,0.0,0.0,0.0,124.0,-1.2,1.3,2.0,6.0,0.0,0.3,3.2,6.3,1.3,10.3,22.7,3.3,0.0,0.0,7,2,2,OKCWIC940,1.0,1.0,187.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Rural,Other,Unknown
3381506,No,29.99,120.0,40.0,0.0,0.0,0.0,8.0,0.0,3.3,0.0,4.3,0.0,0.7,4.0,0.0,0.0,11.0,18.3,3.3,0.0,0.0,7,1,1,ATLMDV478,1.0,1.0,187.0,48.0,48.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,9,No,0,Unknown,No,2-High,Town,Other,Unknown
3381514,No,33.95,141.0,41.0,0.25,0.0,0.0,68.0,-4.1,1.7,0.0,45.7,1.3,0.7,0.0,4.0,0.0,36.7,31.7,1.7,0.0,0.0,7,1,1,NYCBRO917,1.0,1.0,187.0,40.0,0.0,No,No,Yes,No,No,Known,No,No,No,Yes,Yes,No,0,0,No,No,0,5,No,0,Unknown,No,2-High,Other,Homemaker,Yes
3381538,No,40.41,202.0,45.0,0.74,2.0,0.0,50.0,0.0,4.3,0.3,22.7,2.7,0.0,22.7,3.3,0.7,43.3,62.3,4.7,0.0,0.0,7,1,1,LAXBUR818,1.0,1.0,187.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Other,Other,Unknown
3381546,No,47.33,134.0,55.0,0.5,0.0,0.6,10.0,5.8,0.7,1.0,4.0,0.0,0.0,26.1,7.0,0.3,47.0,8.7,4.0,0.0,0.7,7,1,1,MINSTP612,1.0,1.0,186.0,30.0,30.0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,No,0,0,No,No,0,5,No,0,Unknown,No,4-Medium,Suburban,Other,Yes
3381550,No,63.99,335.0,80.0,0.0,0.0,0.0,84.0,0.0,14.3,0.0,0.7,0.0,0.7,79.2,37.7,18.0,86.7,112.0,14.3,0.0,0.0,9,3,3,NYCBRO917,3.0,2.0,125.0,46.0,46.0,Yes,No,Yes,No,No,Known,No,Yes,No,No,Yes,Yes,0,0,Yes,No,0,7,No,0,150,No,2-High,Other,Other,Yes
3381562,No,40.28,340.0,40.0,0.0,1.0,0.0,32.0,-0.3,1.0,0.3,49.3,0.3,0.3,27.8,11.3,1.3,72.7,47.7,1.3,0.0,0.0,9,1,1,NYCNEW732,2.0,2.0,207.0,32.0,0.0,No,Yes,Yes,No,No,Known,No,Yes,No,No,No,Yes,0,0,No,No,0,1,No,0,150,No,2-High,Other,Other,No
3381582,No,34.99,86.0,45.0,0.0,0.0,0.0,-42.0,0.0,3.3,0.0,0.7,0.7,0.0,4.4,0.7,0.0,45.0,11.7,3.3,0.0,0.0,9,1,1,NYCWHI914,1.0,1.0,247.0,42.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,Unknown,No,2-High,Other,Other,No
3381606,No,35.24,265.0,45.0,0.25,0.0,0.0,0.0,-0.2,1.3,1.0,3.3,0.0,0.0,33.6,3.7,1.0,28.7,21.0,2.3,0.0,0.0,7,1,1,NCRGRE336,1.0,1.0,186.0,52.0,48.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,7,No,0,Unknown,No,2-High,Other,Professional,Yes
3381638,No,34.99,327.0,45.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,0.3,0.7,86.9,7.3,1.7,36.3,41.3,2.0,0.0,0.0,9,1,1,NYCMAN917,1.0,1.0,247.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,2-High,Other,Other,No
3381658,No,38.99,374.0,45.0,0.0,0.0,0.0,-48.0,0.0,3.0,0.7,21.0,0.0,0.0,48.3,5.3,0.0,58.7,64.7,3.7,0.0,0.0,9,1,1,LAXDOW562,1.0,1.0,247.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Suburban,Other,Unknown
3381826,No,37.49,130.0,50.0,0.0,0.0,0.0,-69.0,-2.5,6.3,1.3,23.7,0.0,0.0,17.1,17.7,2.3,37.3,21.0,7.7,0.0,0.0,7,1,1,NYCQUE917,1.0,1.0,185.0,60.0,58.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,Yes,Yes,Yes,No,0,0,No,No,0,9,No,0,Unknown,No,2-High,Other,Professional,Yes
3381854,No,35.83,262.0,36.0,0.0,0.0,0.4,89.0,-1.8,2.0,2.7,6.7,0.3,0.0,123.5,4.3,0.0,54.0,19.0,4.7,0.0,0.0,9,1,1,INHFTW219,2.0,1.0,243.0,64.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,6,No,0,150,No,2-High,Suburban,Crafts,Yes
3381870,No,34.99,131.0,45.0,0.0,0.0,0.0,102.0,0.0,1.0,0.0,9.0,0.0,0.0,34.2,12.0,4.7,12.7,22.0,1.0,0.0,0.0,9,1,1,SFRPAL650,1.0,1.0,246.0,26.0,30.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,2-High,Other,Other,Yes
3381886,No,34.99,98.0,45.0,0.0,0.0,0.0,8.0,0.0,0.0,1.3,5.3,0.0,0.0,19.2,8.7,0.0,38.3,5.3,1.3,0.0,0.0,9,2,1,FLNCOC407,1.0,1.0,245.0,38.0,0.0,No,Yes,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,2,No,0,Unknown,No,1-Highest,Other,Other,No
3381954,No,34.29,380.0,52.0,0.0,6.0,0.0,-150.0,-8.3,6.0,1.0,18.3,0.0,0.0,16.9,18.0,0.7,35.0,47.7,7.0,0.0,0.0,7,3,2,DALFTW817,1.0,1.0,184.0,30.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,3-Good,Suburban,Other,No
3381974,Yes,34.99,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1,NYCMAN917,1.0,1.0,245.0,58.0,0.0,Yes,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,4-Medium,Other,Professional,Yes
3382002,No,54.06,109.0,60.0,0.0,2.0,0.0,47.0,-0.1,4.3,0.0,3.7,0.0,0.0,17.3,5.7,0.0,26.3,3.7,4.3,0.0,0.7,9,1,1,PHIDOV302,1.0,1.0,245.0,54.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,3,No,0,Unknown,No,5-Low,Town,Self,No
3382006,No,50.87,404.0,55.0,0.0,3.0,0.0,-298.0,-10.9,4.3,2.0,10.0,1.7,0.0,107.0,5.3,0.3,58.3,16.0,6.3,0.0,0.3,7,1,1,CHINBK847,1.0,1.0,184.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,7,No,0,Unknown,No,4-Medium,Other,Other,No
3382026,Yes,61.67,238.0,80.0,0.99,1.0,0.4,-238.0,-1.7,1.3,0.7,11.3,0.0,0.0,53.0,11.3,3.0,44.3,37.7,2.0,0.0,2.3,9,2,2,CHINBK847,1.0,1.0,245.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Suburban,Other,Unknown
3382042,No,47.47,688.0,41.0,0.99,19.0,0.0,18.0,-7.5,11.0,0.3,30.3,0.7,0.0,229.4,47.3,12.3,40.7,138.3,11.3,0.0,0.7,9,1,1,PITHOM412,1.0,1.0,245.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3382050,Yes,22.17,63.0,21.0,0.0,2.0,0.3,0.0,7.6,1.0,0.0,8.3,1.3,0.0,10.2,1.0,0.0,21.7,6.7,1.0,0.0,0.3,9,2,2,SEASPO509,1.0,1.0,245.0,44.0,44.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,Unknown,No,4-Medium,Other,Professional,Yes
3382078,No,41.19,220.0,45.0,0.0,16.0,0.0,51.0,-6.2,1.3,0.0,6.0,0.7,0.3,1.6,8.3,0.7,25.0,14.7,1.3,0.0,0.0,7,1,1,DETLAN517,1.0,1.0,184.0,56.0,54.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,No,0,0,No,No,0,9,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3382082,Yes,25.74,6.0,36.0,0.0,0.0,0.0,-4.0,-5.8,0.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,3.0,0.0,0.0,0.0,0.0,9,1,1,PHXGLE623,1.0,1.0,245.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Suburban,Other,Unknown
3382110,Yes,34.93,265.0,37.0,0.0,0.0,0.0,-50.0,-4.9,0.7,0.0,17.0,0.0,0.0,133.6,5.0,5.0,24.3,15.7,0.7,0.0,0.0,9,2,1,SEAEVE425,1.0,1.0,244.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,7-Lowest,Other,Other,Unknown
3382122,No,35.48,21.0,45.0,0.5,0.0,0.0,9.0,-0.5,0.3,0.0,2.0,0.0,0.0,2.1,3.7,0.0,12.0,1.0,0.3,0.0,0.0,7,1,1,NCRCLA919,1.0,1.0,183.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3382134,Yes,76.09,1382.0,82.0,0.74,0.0,0.3,164.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,PHIPHI215,3.0,3.0,110.0,0.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,Yes,No,0,4,No,0,100,No,5-Low,Other,Other,Unknown
3382194,No,57.14,506.0,45.0,0.25,55.0,0.0,-116.0,-14.4,3.7,3.0,28.0,2.7,0.0,136.1,9.0,12.3,75.3,62.7,6.7,0.0,1.0,7,1,1,FLNJAC904,1.0,1.0,183.0,0.0,0.0,No,No,Yes,No,No,Unknown,Yes,Yes,No,No,No,No,0,0,No,No,0,1,No,0,Unknown,No,2-High,Other,Other,No
3382230,No,34.99,44.0,45.0,0.0,0.0,0.0,-34.0,0.0,1.0,0.0,7.0,0.0,0.7,9.3,11.7,4.0,15.0,6.7,1.0,0.0,0.0,9,2,2,DETTOL419,1.0,1.0,244.0,58.0,50.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,1,No,0,Unknown,No,2-High,Other,Professional,Yes
3382242,No,41.22,240.0,44.0,0.0,8.0,0.1,10.0,-2.2,8.0,2.7,18.7,2.3,0.0,19.0,12.0,0.0,49.7,42.3,10.7,0.0,0.0,7,1,1,OHIHAR330,1.0,1.0,183.0,48.0,42.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,7,Yes,0,Unknown,No,2-High,Town,Professional,Yes
3382314,No,34.99,398.0,45.0,0.0,0.0,0.0,-103.0,0.0,1.7,1.3,17.0,0.0,0.0,49.4,11.7,1.0,35.0,68.3,3.0,0.0,0.7,7,1,1,NOLPIC601,1.0,1.0,182.0,38.0,32.0,Yes,No,Yes,No,No,Unknown,Yes,Yes,No,No,No,No,0,0,No,No,0,6,No,0,Unknown,No,2-High,Rural,Other,Yes
3382326,No,13.71,252.0,10.0,0.0,0.0,0.0,-41.0,-1.2,0.3,3.0,11.7,0.0,0.0,65.4,12.7,8.0,43.0,47.3,3.3,0.0,0.3,7,2,2,NOLKEN504,1.0,1.0,182.0,31.338126770114485,21.144142167617375,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,3-Good,Other,Other,Unknown
3382334,Yes,29.52,86.0,26.0,0.25,0.0,0.0,-1.0,5.5,1.0,0.3,11.7,0.0,0.0,9.8,4.3,3.0,22.3,11.7,1.3,0.0,0.0,7,3,1,BOSBOS978,1.0,1.0,182.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,4,No,0,Unknown,No,6-VeryLow,Suburban,Other,Unknown
3382342,No,40.49,303.0,45.0,0.0,14.0,0.0,-66.0,-5.5,1.0,0.0,0.0,1.0,0.0,16.5,1.7,0.0,47.3,20.7,1.0,0.0,0.0,7,1,1,NYCSUF516,1.0,1.0,182.0,54.0,52.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Crafts,Yes
3382370,No,39.48,233.0,45.0,0.5,0.0,0.0,-3.0,1.5,1.7,5.3,13.0,0.0,0.0,21.9,5.7,0.3,45.7,24.7,7.0,0.0,0.3,7,1,1,STLCOL618,1.0,1.0,182.0,54.0,50.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,No,0,0,No,No,0,5,No,0,Unknown,No,3-Good,Other,Professional,Yes
3382390,No,34.99,193.0,45.0,0.0,0.0,0.0,37.0,0.0,0.0,0.3,0.3,0.0,0.0,44.9,16.3,0.0,13.7,39.7,0.3,0.0,0.0,7,1,1,DALDAL214,1.0,1.0,182.0,60.0,0.0,No,No,Yes,No,No,Known,No,Yes,No,No,No,No,0,0,No,No,0,7,No,0,Unknown,No,2-High,Other,Self,Yes
3382410,No,35.31,85.0,45.0,0.25,0.0,0.0,-79.0,0.0,1.7,1.0,2.3,0.0,0.0,0.0,0.3,0.0,24.3,5.0,2.7,0.0,0.0,7,2,1,LAXCUL310,1.0,1.0,182.0,32.0,64.0,No,No,No,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,9,No,0,Unknown,No,5-Low,Other,Other,Unknown
3382442,No,31.99,229.0,42.0,0.0,0.0,0.0,-48.0,3.0,0.7,0.7,8.3,0.0,0.0,98.3,16.7,20.0,92.7,35.3,1.3,0.0,0.3,9,3,1,NOLKEN504,1.0,1.0,243.0,58.0,58.0,No,Yes,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,5,No,0,Unknown,No,1-Highest,Suburban,Other,No
3382458,No,17.63,199.0,10.0,0.74,16.0,0.4,31.0,-7.6,0.3,0.0,4.7,0.0,0.0,1.9,15.7,1.0,25.7,21.3,0.3,0.0,0.0,9,2,2,SEAPOR503,1.0,1.0,243.0,62.0,60.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3382494,No,34.99,296.0,45.0,0.0,0.0,0.0,58.0,0.0,2.7,3.0,33.3,0.0,0.0,54.7,21.3,13.3,41.7,110.7,5.7,0.0,0.3,7,1,1,INDIND317,1.0,1.0,182.0,48.0,48.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,No,0,0,No,No,0,7,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3382498,No,56.49,336.0,80.0,0.0,0.0,0.0,-12.0,0.0,2.3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,9.3,2.3,0.0,0.0,8,2,2,KCYOTW785,1.0,1.0,242.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,2-High,Town,Other,Unknown
